Name,Package URL,Github,ecosystem,number,created_at,openByOutsider,comments,returnByInsider,reply_at
tox,https://pypi.org/project/tox/,https://github.com/tox-dev/tox,pypi,3139,2023-10-13T20:46:37Z,false,0,false,
tb-nightly,https://pypi.org/project/tb-nightly/,https://github.com/tensorflow/tensorboard,pypi,6635,2023-10-13T18:05:17Z,true,0,false,
json5,https://pypi.org/project/json5/,https://github.com/dpranke/pyjson5,pypi,67,2023-06-11T03:52:53Z,true,1,true,2023-06-11T16:30:48Z
XlsxWriter,https://pypi.org/project/XlsxWriter/,https://github.com/jmcnamara/XlsxWriter,pypi,1005,2023-08-28T18:52:13Z,true,1,false,
PySocks,https://pypi.org/project/PySocks/,https://github.com/Anorov/PySocks,pypi,170,2023-08-10T14:41:14Z,true,0,false,
google-pasta,https://pypi.org/project/google-pasta/,https://github.com/google/pasta,pypi,113,2023-04-24T20:07:03Z,false,0,false,
PyAthena,https://pypi.org/project/PyAthena/,https://github.com/laughingman7743/PyAthena/,pypi,469,2023-08-29T16:04:02Z,true,0,false,
gast,https://pypi.org/project/gast/,https://github.com/serge-sans-paille/gast/,pypi,78,2023-08-30T22:48:46Z,true,2,true,2023-09-02T05:44:21Z
azure-storage-file-datalake,https://pypi.org/project/azure-storage-file-datalake/,https://github.com/Azure/azure-sdk-for-python,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
rfc3339-validator,https://pypi.org/project/rfc3339-validator/,https://github.com/naimetti/rfc3339-validator,pypi,12,2023-09-14T08:15:01Z,true,0,false,
executing,https://pypi.org/project/executing/,https://github.com/alexmojaki/executing,pypi,75,2023-10-02T16:30:13Z,true,0,false,
jupyterlab,https://pypi.org/project/jupyterlab/,https://github.com/jupyterlab/jupyterlab,pypi,15269,2023-10-14T20:50:35Z,true,1,false,
pre-commit,https://pypi.org/project/pre-commit/,https://github.com/pre-commit/pre-commit,pypi,3031,2023-10-14T02:23:12Z,true,0,false,
Django,https://pypi.org/project/Django/,https://github.com/django/django,pypi,17368,2023-10-15T20:07:46Z,false,0,false,
snowflake-sqlalchemy,https://pypi.org/project/snowflake-sqlalchemy/,https://github.com/snowflakedb/snowflake-sqlalchemy,pypi,454,2023-10-10T13:14:54Z,true,3,false,
querystring-parser,https://pypi.org/project/querystring-parser/,https://github.com/bernii/querystring-parser,pypi,44,2022-10-02T06:18:02Z,true,0,false,
tensorboard-data-server,https://pypi.org/project/tensorboard-data-server/,https://github.com/tensorflow/tensorboard/tree/master/tensorboard/data/server,pypi,6635,2023-10-13T18:05:17Z,true,0,false,
cached-property,https://pypi.org/project/cached-property/,https://github.com/pydanny/cached-property,pypi,315,2023-10-03T11:40:25Z,false,0,false,
installer,https://pypi.org/project/installer/,https://github.com/pypa/installer,pypi,198,2023-10-13T17:02:46Z,true,0,false,
deepdiff,https://pypi.org/project/deepdiff/,https://github.com/seperman/deepdiff,pypi,420,2023-09-12T15:00:34Z,true,1,true,2023-09-14T06:14:42Z
nltk,https://pypi.org/project/nltk/,https://github.com/nltk/nltk,pypi,3193,2023-10-10T18:35:15Z,false,0,false,
semver,https://pypi.org/project/semver/,https://github.com/python-semver/python-semver,pypi,379,2022-11-27T04:28:41Z,false,11,true,2022-11-27T10:34:13Z
retry,https://pypi.org/project/retry/,https://github.com/invl/retry,pypi,60,2022-12-08T00:14:30Z,true,3,false,
hvac,https://pypi.org/project/hvac/,https://github.com/hvac/hvac,pypi,1091,2023-10-15T14:43:46Z,false,1,false,
jupyterlab-widgets,https://pypi.org/project/jupyterlab-widgets/,https://github.com/jupyter-widgets/ipywidgets,pypi,3850,2023-10-11T18:05:22Z,true,4,true,2023-10-11T18:20:10Z
html5lib,https://pypi.org/project/html5lib/,https://github.com/html5lib/html5lib-python,pypi,573,2023-08-09T09:55:47Z,true,0,false,
typer,https://pypi.org/project/typer/,https://github.com/tiangolo/typer,pypi,678,2023-10-04T22:51:31Z,false,0,false,
slack-sdk,https://pypi.org/project/slack-sdk/,https://github.com/slackapi/python-slack-sdk,pypi,1413,2023-10-11T10:40:54Z,true,5,true,2023-10-11T15:37:50Z
watchdog,https://pypi.org/project/watchdog/,https://github.com/gorakhargosh/watchdog/,pypi,1013,2023-10-09T18:42:07Z,true,3,false,
dataclasses,https://pypi.org/project/dataclasses/,https://github.com/ericvsmith/dataclasses,pypi,173,2022-11-17T10:26:47Z,true,0,false,
types-PyYAML,https://pypi.org/project/types-PyYAML/,https://github.com/python/typeshed,pypi,10887,2023-10-14T20:07:16Z,false,2,true,2023-10-14T21:00:20Z
tensorflow-io-gcs-filesystem,https://pypi.org/project/tensorflow-io-gcs-filesystem/,https://github.com/tensorflow/io,pypi,1875,2023-10-15T11:56:40Z,true,0,false,
setproctitle,https://pypi.org/project/setproctitle/,https://github.com/dvarrazzo/py-setproctitle,pypi,131,2023-05-21T18:47:36Z,true,2,true,2023-05-23T11:01:17Z
azure-mgmt-core,https://pypi.org/project/azure-mgmt-core/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/core/azure-mgmt-core,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
responses,https://pypi.org/project/responses/,https://github.com/getsentry/responses,pypi,679,2023-10-05T11:06:01Z,true,2,true,2023-10-05T13:03:10Z
statsmodels,https://pypi.org/project/statsmodels/,https://github.com/statsmodels/statsmodels,pypi,9029,2023-10-14T04:19:09Z,true,2,true,2023-10-14T12:25:47Z
text-unidecode,https://pypi.org/project/text-unidecode/,https://github.com/kmike/text-unidecode/,pypi,13,2023-03-16T14:14:31Z,true,0,false,
dataclasses-json,https://pypi.org/project/dataclasses-json/,https://github.com/lidatong/dataclasses-json,pypi,495,2023-10-15T19:58:19Z,false,0,false,
pytest-xdist,https://pypi.org/project/pytest-xdist/,https://github.com/pytest-dev/pytest-xdist,pypi,943,2023-08-24T05:31:59Z,true,0,false,
async-lru,https://pypi.org/project/async-lru/,https://github.com/aio-libs/async-lru,pypi,524,2023-10-01T15:27:30Z,false,1,false,
click-plugins,https://pypi.org/project/click-plugins/,https://github.com/click-contrib/click-plugins,pypi,36,2023-01-23T10:13:38Z,true,0,false,
opentelemetry-api,https://pypi.org/project/opentelemetry-api/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-api,pypi,3476,2023-10-14T07:22:48Z,true,0,false,
aws-sam-translator,https://pypi.org/project/aws-sam-translator/,https://github.com/awslabs/serverless-application-model,pypi,3381,2023-10-13T18:02:10Z,false,0,false,
safetensors,https://pypi.org/project/safetensors/,https://github.com/huggingface/safetensors,pypi,368,2023-10-13T15:21:33Z,true,0,false,
opencv-python,https://pypi.org/project/opencv-python/,https://github.com/opencv/opencv-python,pypi,904,2023-10-03T10:42:29Z,false,0,false,
python-slugify,https://pypi.org/project/python-slugify/,https://github.com/un33k/python-slugify,pypi,101,2021-05-05T23:50:59Z,false,3,true,2022-09-26T20:46:22Z
xgboost,https://pypi.org/project/xgboost/,https://github.com/dmlc/xgboost,pypi,9677,2023-10-14T21:37:58Z,true,0,false,
distro,https://pypi.org/project/distro/,https://github.com/python-distro/distro,pypi,357,2023-03-08T22:49:26Z,true,8,true,2023-03-11T10:57:18Z
sentencepiece,https://pypi.org/project/sentencepiece/,https://github.com/google/sentencepiece,pypi,919,2023-10-15T18:23:56Z,true,0,false,
jupyterlab-pygments,https://pypi.org/project/jupyterlab-pygments/,https://github.com/jupyterlab/jupyterlab_pygments,pypi,35,2023-08-28T13:29:59Z,true,1,false,
webcolors,https://pypi.org/project/webcolors/,https://github.com/ubernostrum/webcolors,pypi,18,2023-02-18T08:09:24Z,true,1,true,2023-02-20T21:53:56Z
types-requests,https://pypi.org/project/types-requests/,https://github.com/python/typeshed,pypi,10887,2023-10-14T20:07:16Z,false,2,true,2023-10-14T21:00:20Z
terminado,https://pypi.org/project/terminado/,https://github.com/jupyter/terminado,pypi,211,2022-12-07T14:57:56Z,true,4,false,
jupyter-lsp,https://pypi.org/project/jupyter-lsp/,https://github.com/jupyter-lsp/jupyterlab-lsp,pypi,997,2023-10-07T13:42:43Z,false,0,false,
rfc3986-validator,https://pypi.org/project/rfc3986-validator/,https://github.com/naimetti/rfc3986-validator,pypi,5,2023-01-19T00:14:10Z,true,1,false,
cmake,https://pypi.org/project/cmake/,https://github.com/scikit-build/cmake-python-distributions,pypi,417,2023-10-05T14:17:13Z,true,0,false,
fastavro,https://pypi.org/project/fastavro/,https://github.com/fastavro/fastavro,pypi,723,2023-10-12T01:23:35Z,false,0,false,
retrying,https://pypi.org/project/retrying/,https://github.com/groodt/retrying,pypi,6,2023-03-27T13:35:10Z,true,0,false,
types-urllib3,https://pypi.org/project/types-urllib3/,https://github.com/python/typeshed,pypi,10887,2023-10-14T20:07:16Z,false,2,true,2023-10-14T21:00:20Z
apache-airflow,https://pypi.org/project/apache-airflow/,https://github.com/apache/airflow,pypi,34955,2023-10-15T19:25:43Z,true,0,false,
pytest-mock,https://pypi.org/project/pytest-mock/,https://github.com/pytest-dev/pytest-mock/,pypi,390,2023-10-15T07:48:09Z,true,0,false,
azure-nspkg,https://pypi.org/project/azure-nspkg/,https://github.com/Azure/azure-sdk-for-python,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
openai,https://pypi.org/project/openai/,https://github.com/openai/openai-python,pypi,656,2023-10-14T13:48:54Z,true,1,true,2023-10-14T23:44:01Z
fqdn,https://pypi.org/project/fqdn/,https://github.com/ypcrts/fqdn,pypi,44,2023-08-02T15:20:30Z,true,0,false,
isoduration,https://pypi.org/project/isoduration/,https://github.com/bolsote/isoduration,pypi,25,2022-11-28T16:39:37Z,true,0,false,
tblib,https://pypi.org/project/tblib/,https://github.com/ionelmc/python-tblib,pypi,72,2023-10-06T00:03:52Z,true,0,false,
prettytable,https://pypi.org/project/prettytable/,https://github.com/jazzband/prettytable,pypi,259,2023-09-13T10:10:17Z,true,0,false,
azure-storage-common,https://pypi.org/project/azure-storage-common/,https://github.com/Azure/azure-storage-python,pypi,713,2023-07-14T19:47:13Z,true,2,false,
semantic-version,https://pypi.org/project/semantic-version/,https://github.com/rbarrois/python-semanticversion,pypi,152,2023-10-12T20:53:56Z,true,0,false,
sympy,https://pypi.org/project/sympy/,https://github.com/sympy/sympy,pypi,25794,2023-10-15T13:51:04Z,true,1,false,
seaborn,https://pypi.org/project/seaborn/,https://github.com/mwaskom/seaborn,pypi,3520,2023-10-12T16:51:33Z,true,0,false,
confluent-kafka,https://pypi.org/project/confluent-kafka/,https://github.com/confluentinc/confluent-kafka-python,pypi,1653,2023-10-14T16:20:31Z,true,0,false,
azure-keyvault-secrets,https://pypi.org/project/azure-keyvault-secrets/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/keyvault/azure-keyvault-secrets,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
opt-einsum,https://pypi.org/project/opt-einsum/,https://github.com/dgasmith/opt_einsum,pypi,220,2023-09-23T10:47:01Z,true,0,false,
Faker,https://pypi.org/project/Faker/,https://github.com/joke2k/faker,pypi,1929,2023-10-13T14:45:56Z,true,0,false,
jsonpickle,https://pypi.org/project/jsonpickle/,https://github.com/jsonpickle/jsonpickle,pypi,468,2023-10-14T21:27:06Z,true,1,true,2023-10-15T04:54:13Z
mpmath,https://pypi.org/project/mpmath/,https://github.com/fredrik-johansson/mpmath,pypi,728,2023-10-11T02:16:34Z,false,0,false,
futures,https://pypi.org/project/futures/,https://github.com/agronholm/pythonfutures,pypi,100,2023-03-24T08:18:45Z,true,1,true,2023-03-24T10:09:56Z
patsy,https://pypi.org/project/patsy/,https://github.com/pydata/patsy,pypi,194,2023-05-20T16:21:04Z,true,1,false,
opentelemetry-sdk,https://pypi.org/project/opentelemetry-sdk/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-sdk,pypi,3476,2023-10-14T07:22:48Z,true,0,false,
azure-mgmt-resource,https://pypi.org/project/azure-mgmt-resource/,https://github.com/Azure/azure-sdk-for-python,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
libclang,https://pypi.org/project/libclang/,https://github.com/sighingnow/libclang,pypi,63,2023-09-14T09:09:06Z,true,0,false,
opencensus,https://pypi.org/project/opencensus/,https://github.com/census-instrumentation/opencensus-python,pypi,1228,2023-09-27T10:55:30Z,false,1,true,2023-10-03T20:56:59Z
ordered-set,https://pypi.org/project/ordered-set/,https://github.com/rspeer/ordered-set,pypi,94,2023-08-03T10:44:59Z,true,0,false,
pymssql,https://pypi.org/project/pymssql/,https://github.com/pymssql/pymssql,pypi,855,2023-10-13T06:35:20Z,true,0,false,
db-dtypes,https://pypi.org/project/db-dtypes/,https://github.com/googleapis/python-db-dtypes-pandas,pypi,209,2023-09-02T15:55:17Z,false,1,false,
astunparse,https://pypi.org/project/astunparse/,https://github.com/simonpercivall/astunparse,pypi,71,2023-08-18T23:41:56Z,true,0,false,
inflection,https://pypi.org/project/inflection/,https://github.com/jpvanhal/inflection,pypi,68,2023-08-13T17:04:25Z,true,0,false,
gcsfs,https://pypi.org/project/gcsfs/,https://github.com/fsspec/gcsfs,pypi,583,2023-09-20T08:33:45Z,true,1,true,2023-09-25T15:27:05Z
opencensus-ext-azure,https://pypi.org/project/opencensus-ext-azure/,https://github.com/census-instrumentation/opencensus-python/tree/master/contrib/opencensus-ext-azure,pypi,1228,2023-09-27T10:55:30Z,false,1,true,2023-10-03T20:56:59Z
typing,https://pypi.org/project/typing/,https://github.com/python/typing,pypi,1480,2023-10-01T18:26:03Z,false,11,true,2023-10-01T19:09:03Z
parsedatetime,https://pypi.org/project/parsedatetime/,https://github.com/bear/parsedatetime,pypi,287,2023-04-07T19:00:22Z,true,0,false,
dask,https://pypi.org/project/dask/,https://github.com/dask/dask/,pypi,10558,2023-10-12T14:58:09Z,false,1,true,2023-10-13T20:47:42Z
deprecation,https://pypi.org/project/deprecation/,https://github.com/briancurtin/deprecation,pypi,63,2023-04-11T05:21:49Z,true,0,false,
google-cloud-firestore,https://pypi.org/project/google-cloud-firestore/,https://github.com/googleapis/python-firestore,pypi,779,2023-10-13T17:59:27Z,false,0,false,
opencensus-context,https://pypi.org/project/opencensus-context/,https://github.com/census-instrumentation/opencensus-python/tree/master/context/opencensus-context,pypi,1228,2023-09-27T10:55:30Z,false,1,true,2023-10-03T20:56:59Z
scikit-image,https://pypi.org/project/scikit-image/,https://github.com/scikit-image/scikit-image,pypi,7205,2023-10-13T10:42:55Z,true,5,false,
azure-datalake-store,https://pypi.org/project/azure-datalake-store/,https://github.com/Azure/azure-data-lake-store-python,pypi,325,2022-02-17T13:39:59Z,true,1,false,
moto,https://pypi.org/project/moto/,https://github.com/getmoto/moto,pypi,6919,2023-10-15T19:15:25Z,false,0,false,
zeep,https://pypi.org/project/zeep/,https://github.com/mvantellingen/python-zeep,pypi,1394,2023-09-20T05:17:17Z,true,0,false,
makefun,https://pypi.org/project/makefun/,https://github.com/smarie/python-makefun,pypi,95,2023-07-10T11:59:25Z,true,0,false,
pyhcl,https://pypi.org/project/pyhcl/,https://github.com/virtuald/pyhcl,pypi,81,2021-05-19T15:00:25Z,true,1,true,2021-05-19T15:54:36Z
boto,https://pypi.org/project/boto/,https://github.com/boto/boto/,pypi,3950,2023-10-06T19:01:01Z,true,0,false,
libcst,https://pypi.org/project/libcst/,https://github.com/Instagram/LibCST/blob/main/CHANGELOG.md,pypi,1042,2023-10-15T17:08:44Z,true,2,true,2023-10-15T17:08:51Z
graphviz,https://pypi.org/project/graphviz/,https://github.com/xflr6/graphviz,pypi,207,2023-10-15T14:57:41Z,false,1,false,
gspread,https://pypi.org/project/gspread/,https://github.com/burnash/gspread,pypi,1314,2023-10-09T19:16:53Z,false,1,true,2023-10-10T13:01:26Z
snowballstemmer,https://pypi.org/project/snowballstemmer/,https://github.com/snowballstem/snowball,pypi,185,2023-09-16T03:36:48Z,false,1,true,2023-09-16T14:15:26Z
ujson,https://pypi.org/project/ujson/,https://github.com/ultrajson/ultrajson,pypi,600,2023-07-15T12:04:36Z,true,14,true,2023-07-15T12:48:55Z
zope.event,https://pypi.org/project/zope.event/,https://github.com/zopefoundation/zope.event,pypi,24,2023-09-22T11:40:29Z,true,0,false,
google-cloud-resource-manager,https://pypi.org/project/google-cloud-resource-manager/,https://github.com/googleapis/google-cloud-python,pypi,11828,2023-10-13T21:07:28Z,false,1,true,2023-10-13T21:07:37Z
gevent,https://pypi.org/project/gevent/,https://github.com/gevent/gevent/,pypi,1999,2023-09-27T19:07:44Z,true,0,false,
pyproj,https://pypi.org/project/pyproj/,https://github.com/pyproj4/pyproj,pypi,1345,2023-09-22T14:38:05Z,false,9,true,2023-09-22T14:45:21Z
checkov,https://pypi.org/project/checkov/,https://github.com/bridgecrewio/checkov,pypi,5645,2023-10-14T21:29:22Z,false,0,false,
azure-graphrbac,https://pypi.org/project/azure-graphrbac/,https://github.com/Azure/azure-sdk-for-python,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
python-gnupg,https://pypi.org/project/python-gnupg/,https://github.com/vsajip/python-gnupg,pypi,221,2023-04-09T19:13:58Z,true,10,false,
pathos,https://pypi.org/project/pathos/,https://github.com/uqfoundation/pathos,pypi,276,2023-10-02T10:54:59Z,true,2,true,2023-10-02T14:31:45Z
trio,https://pypi.org/project/trio/,https://github.com/python-trio/trio,pypi,2817,2023-10-09T22:45:14Z,false,9,false,
trio-websocket,https://pypi.org/project/trio-websocket/,https://github.com/python-trio/trio-websocket,pypi,177,2023-05-10T21:03:22Z,false,3,true,2023-05-10T21:03:48Z
azure-eventhub,https://pypi.org/project/azure-eventhub/,https://github.com/Azure/azure-sdk-for-python/tree/main/sdk/eventhub/azure-eventhub,pypi,32514,2023-10-14T12:06:12Z,false,0,false,
typed-ast,https://pypi.org/project/typed-ast/,https://github.com/python/typed_ast,pypi,179,2021-12-02T19:46:08Z,false,1,true,2023-07-01T22:33:44Z
kombu,https://pypi.org/project/kombu/,https://github.com/celery/kombu,pypi,1812,2023-10-12T06:27:58Z,false,3,true,2023-10-12T07:00:45Z
pox,https://pypi.org/project/pox/,https://github.com/uqfoundation/pox,pypi,10,2016-06-23T23:56:59Z,false,1,true,2021-06-12T16:26:47Z
ppft,https://pypi.org/project/ppft/,https://github.com/uqfoundation/ppft,pypi,23,2020-07-10T19:24:56Z,true,0,false,
datasets,https://pypi.org/project/datasets/,https://github.com/huggingface/datasets,pypi,6303,2023-10-14T18:31:03Z,true,0,false,
google-cloud-appengine-logging,https://pypi.org/project/google-cloud-appengine-logging/,https://github.com/googleapis/google-cloud-python,pypi,11828,2023-10-13T21:07:28Z,false,1,true,2023-10-13T21:07:37Z
APScheduler,https://pypi.org/project/APScheduler/,https://github.com/agronholm/apscheduler,pypi,799,2023-10-11T07:48:00Z,true,0,false,
torchvision,https://pypi.org/project/torchvision/,https://github.com/pytorch/vision,pypi,8047,2023-10-13T09:26:52Z,true,2,true,2023-10-13T09:33:57Z
opentelemetry-semantic-conventions,https://pypi.org/project/opentelemetry-semantic-conventions/,https://github.com/open-telemetry/opentelemetry-python/tree/main/opentelemetry-semantic-conventions,pypi,3476,2023-10-14T07:22:48Z,true,0,false,
